0|Arte abstracta, Arte não figurativa
11F4211|Virgem Maria sentada ou entronizada, o Menino Jesus à sua frente, em pé no seu colo (ou à frente do peito)
11F4212|Virgem Maria sentada ou entronizada, o Menino Jesus à sua frente, sentado no seu colo (ou à frente do peito)
11F42121|"Sedes Sapientiae"
11F42122|Nossa Senhora (ou Maria sozinha) no trono de Salomão, por vezes rodeada pelas virtudes
11F4213|Virgem Maria sentada ou entronizada, o Menino Jesus à sua frente, deitado no seu colo (ou à frente do peito), por vezes em postura de Pietà
11F422|Virgem Maria sentada ou entronizada, o Menino Jesus no seu joelho (o Menino Jesus à esquerda da Virgem Maria)
11F4221|Virgem Maria sentada ou entronizada, o Menino Jesus em pé sobre o seu joelho (o Menino Jesus à esquerda da Virgem Maria)
11F4222|Virgem Maria sentada ou entronizada, o Menino Jesus sentado sobre o seu joelho (o Menino Jesus à esquerda da Virgem Maria)
11F4223|Virgem Maria sentada ou entronizada, o Menino Jesus deitado sobre o seu joelho (o Menino Jesus à esquerda da Virgem Maria)
11F423|tipos específicos de Nossa Senhora sentada ou entronizada (sem outros)
11F4231|Nossa Senhora no jardim de rosas,  "Paradiesgärtlein"
11F4232|Nossa Senhora envolta por uma grinalda de flores (ou frutos)
11F4233|Nossa Senhora numa árvore
11F43|Nossa Senhora: Virgem Maria sentada no chão, o Menino Jesus no seu colo
11F431|Nossa Senhora: Virgem Maria sentada no chão, o Menino Jesus à sua frente no seu colo
11F4311|Nossa Senhora: Virgem Maria sentada no chão, o Menino Jesus à sua frente, no seu colo em pé 
11F4312|Nossa Senhora: Virgem Maria sentada no chão, o Menino Jesus à sua frente, sentado no seu colo
11F4313|Nossa Senhora: Virgem Maria sentada no chão, o Menino Jesus à sua frente, deitado no seu colo
11F43131|"Madonna dell'Umiltà" (geralmente a Virgem Maria aleitando o menino Jesus enquanto está sentada no chão)
11F4314|Virgem Maria sentada no chão, o Menino Jesus à sua frente, ajoelhado no seu colo
11F432|Virgem Maria sentada no chão, o Menino Jesus no seu colo ou sobre os seus joelhos (o Menino Jesus à esquerda de Maria)
11F4321|Virgem Maria sentada no chão, o Menino Jesus em pé ou pisando o seu colo ou sobre os seus joelhos (o Menino Jesus à esquerda da Virgem Maria)
11F4322|Virgem Maria sentada no chão, o Menino Jesus sentado ao seu ou sobre os seus joelhos (o Menino Jesus à esquerda da Virgem Maria)
11F4323|Virgem Maria sentada no chão, o Menino Jesus deitado no seu colo ou sobre os seus joelhos (o Menino Jesus à esquerda da Virgem Maria)
11F4324|Virgem Maria sentada no chão, o Menino Jesus ajoelhado ao seu colo ou sobre os seus joelhos (o Menino Jesus à esquerda da Virgem Maria)
11F44|Nossa Senhora: Virgem Maria (de pé) com o Menino Jesus (enconstado a si)
11F441|Virgem Maria (de pé) com o Menino Jesus à sua frente (de pé ou enconstado a si)
11F4411|Virgem Maria (de pé) com o Menino Jesus à sua frente (de pé ou encostado a si); o Menino Jesus de pé
11F4412|Virgem Maria (de pé) com o Menino Jesus à sua frente (de pé ou encostado a si); o Menino Jesus sentado
11F4413|Virgem Maria (de pé) com o Menino Jesus à sua frente (de pé ou encostado a si); o Menino Jesus deitado
11F4414|Virgem Maria (de pé) com o Menino Jesus à sua frente (de pé ou encostado a si); o Menino Jesus de joelhos
11F442|Virgem Maria (de pé) com o Menino Jesus a seu lado (de pé ou encostado a si)
11F4421|Virgem Maria (de pé) com o Menino Jesus a seu lado (de pé ou encostado a si); o Menino Jesus de pé
11F4422|Virgem Maria (de pé) com o Menino Jesus a seu lado (de pé ou encostado a si); o Menino Jesus sentado
11F4423|Virgem Maria (de pé) com o Menino Jesus a seu lado (de pé ou encostado a si); o Menino Jesus deitado
11F4424|Virgem Maria (de pé) com o Menino Jesus a seu lado (de pé ou encostado a si); o Menino Jesus de joelhos
11F45|Virgem Maria ajoelhada (no chão), o Menino Jesus à sua frente 
11F451|Virgem Maria ajoelhada (no chão), o Menino Jesus de pé à sua frente
11F452|Virgem Maria ajoelhada (no chão), o Menino Jesus sentado à sua frente
11F453|Virgem Maria ajoelhada (no chão), o Menino Jesus deitado à sua frente
11F454|Virgem Maria ajoelhada (no chão), o Menino Jesus ajoelhado à sua frente
11F46|o Menino Jesus sentado sobre os ombros da Virgem Maria
11F461|Virgem Maria em pé, o Menino Jesus sentado sobre os seus ombros
11F462|Virgem Maria sentada, entronizada, o Menino jesus sentado nos seus ombros
11F463|Virgem Maria sentada no chão, o Menino jesus sentado nos seus ombros
11F464|Virgem Maria ajoelhada, o Menino Jesus sentado nos seus ombros
11F5|Nossa Senhora (i.e., Virgem Maria com o Menino Jesus) no ar, ou sobre nuvens
11F6|Nossa Senhora (i.e. Virgem Maria com o Menino Jesus) acompanhada ou envolta por outros
11F61|Nossa Senhora acompanhada por santo(s)
11F611|"Sacra Conversazione"
11F612|"Ueber dich freut sich"
11F62|tipos específicos de Nossa Senhora com outros
11F621|"Regina Coeli", "Regina Angelorum", "Maestà" ~ Nossa Senhora
11F6211|"Regina Coeli", "Regina Angelorum", "Maestà", João Batista está presente
11F622|"Virgo inter Virgines"
11F623|Nossa Senhora do Rosário
11F624|Nossa Senhora da Misericórdia , "Mater Misericordiae", "Schutzmantelmadonna", "Schutzmantelmaria"
11F63|Nossa Senhora (ou Virgem Maria sem o Menino Jesus) como padroeira ou protectora, e.g., de uma confraria ou de uma ordem laica
11F7|iconografia específica ~ representações de Nossa Senhora (N.B. somente anotações secundárias)
11F71|iconografia específica do Menino Jesus ~ Nossa Senhora - representações (N.B. somente anotações secundárias)
11F711|Menino Jesus discursando ou abençoando ~ representações de Nossa Senhora
11F712|Menino Jesus olhando para fora da imagem ~ representações de Nossa Senhora
11F713|Menino Jesus olhando para santo(s) ou doador(es) ~ representações de Nossa Senhora
11F714|Menino Jesus a dormir ~ representações de Nossa Senhora
11F715|Menino Jesus segurando algo na sua mão, e.g., maçã, pássaro, cerejas, crucifixo, uvas, moinho de papel  ~ representações de Nossa Senhora  
11F7151|Menino Jesus entregando algo a alguém ~ representações de Nossa Senhora
11F7152|Menino Jesus aceitando, alcançando algo ~ representações de Nossa Senhora
11F716|Menino Jesus a comer ~ representações de Nossa Senhora
11F717|Menino Jesus a brincar ~ representações de Nossa Senhora
11F7171|Menino Jesus a brincar com anjos ~ representações de Nossa Senhora
11F7172|Menino Jesus a brincar com cordeiro ~ representações de Nossa Senhora
11F72|iconografia específica do Menino Jesus e da Virgem Maria ~ representações de Nossa Senhora  (N.B. somente anotações secundárias)
11F721|Menino Jesus olhando ou virando-se para a Virgem Maria ~ representações de Nossa Senhora
11F722|Menino Jesus alcançando algo na direcção da Virgem Maria; mostrando-lhe algo ~ representações de Nossa Senhora
11F723|Menino Jesus levanta o véu da Virgem Maria, agarrando o seu vestido, com as mãos no seu seio ~ representações de Nossa Senhora
11F724|Menino Jesus abraçando o seu pescoço ~ representações de Nossa Senhora
11F725|Menino Jesus de rosto encostado ao rosto da Virgem Maria, ou beijando-a ~ representações de Nossa Senhora
11F726|Menino Jesus a mamar, ou começando a mamar, e.g., Virgem Maria destapando o seu seio ~ representações de Nossa Senhora
11F7261|"ablactatio", Menino Jesus representado sem beber o leite, Virgem Maria destapa o seio ~ representações de Nossa Senhora 
11F7269|Menino Jesus recusa-se a beber do seio da Virgem Maria ~ representações de Nossa Senhora
11F727|Virgem Maria segurando o tinteiro, o Menino Jesus escreve ~ representações de Nossa Senhora
11F728|Menino Jesus coroando a Virgem Maria ~ representações de Nossa Senhora
11F73|iconografia específica da Virgem Maria ~ representações de Nossa Senhora (N.B. somente anotações secundárias)
11F731|Virgem Maria segurando algo, e.g. maçã, cacho de uvas, crucifixo, pintassilgo  ~ representações de Nossa Senhora
11F732|Virgem Maria sentada sobre degraus ou sobre uma escada ~ representações de Nossa Senhora
11F74|outra iconografia específica das representações de Nossa Senhora
11F741|São João Baptista  como criança ~ representações de Nossa Senhora (NB apenas anotações secundárias)
11F8|milagres, aparições e lendas ~ Virgem Maria 
11F81|estátuas milagrosas de Maria ou de Nossa Senhora
11F81(...)|estátuas milagrosas de Maria ou de Nossa Senhora (com NOME)
11F82|aparições da Virgem Maria
11F83|lendas e milagres ~ Virgem Maria
11F831|lenda do monge Teófilo, que vendeu a alma ao diabo (lendas relativas à Virgem Maria)
11F8311|penitência de Teófilo
11F832|lenda do rapaz judeu que ficou queimado depois de comungar; salvo pela Virgem Maria
11F833|Virgem Maria salvando uma criança consagrada ao diabo
11F834|a Casa de Nazaré que foi levada para Loreto (milagre relacionado com a Virgem Maria)
11F9|devoção à Virgem Maria
11F91|Sagrado Coração da Virgem Maria
11F92|relíquias da Virgem Maria
11FF25|"Mater Dolorosa"- FF -"Mater Dolorosa", cabeça ou busto
11FF251|Virgem Maria chorando - FF - "Mater Dolorosa", cabeça ou busto
11FF252|Virgem Maria transpassada por uma espada - FF - "Mater Dolorosa", cabeça ou busto
11FF253|Virgem Maria com os instrumentos da Paixão - FF - "Mater Dolorosa", cabeça ou busto
11FF412|Virgem Maria de pé (corpo inteiro ou meio corpo), com  o Menino Jesus em seus braços (Menino Jesus à esquerda da Virgem Maria) - FF - (Menino Jesus à direita da Virgem Maria)
11FF4121|Virgem Maria de pé (corpo inteiro ou meio corpo), com o Menino Jesus de pé em seus braços (Menino Jesus à esquerda da Virgem Maria) - FF - (Menino Jesus à direita da Virgem Maria)
11FF4122|Virgem Maria de pé (corpo inteiro ou meio corpo), com o Menino Jesus sentado em seus braços (Menino Jesus à esquerda da Virgem Maria) - FF - (Menino Jesus à direita da Virgem Maria)
11FF41223|"Eleousa", "Glykophilousa" ~ Nossa Senhora - FF - Menino Jesus à direita da Virgem Maria
11FF4123|Virgem Maria de pé (corpo inteiro ou meio corpo), com o Menino Jesus deitado em seus braços (Menino Jesus à esquerda da Virgem Maria)  - FF - (Menino Jesus à direita da Virgem Maria)
11FF41231|"Galaktotrophousa" ~ Nossa Senhora - FF - Menino Jesus à direita da Virgem Maria
11FF422|Virgem Maria sentada ou entronizada, com o Menino Jesus sobre os seus joelhos (Menino Jesus à esquerda da Virgem Maria) - FF - Menino Jesus à direita da Virgem Maria
11FF4221|Virgem Maria sentada ou entronizada, com o Menino Jesus em pé sobre os seus joelhos (Menino Jesus à esquerda da Virgem Maria) - FF - Menino Jesus à direita da Virgem Maria
11FF4222|Virgem Maria sentada ou entronizada, com o Menino Jesus sentado sobre os seus joelhos (Menino Jesus à esquerda da Virgem Maria) - FF - Menino Jesus à direita da Virgem Maria
11FF4223|Virgem Maria sentada ou entronizada, com o Menino Jesus deitado sobre os seus joelhos (Menino Jesus à esquerda da Virgem Maria) - FF - Menino Jesus à direita da Virgem Maria
11FF432|Virgem Maria sentada no chão com o Menino Jesus no colo ou sobre os seus joelhos (Menino Jesus à esquerda da Virgem Maria) - FF - Menino Jesus à mão direita da Virgem Maria
11FF4321|Virgem Maria sentada no chão com o Menino Jesus em pé ou dando passos sobre o seu colo ou os seus joelhos (Menino Jesus à esquerda da Virgem Maria) - FF - Menino Jesus à direita da Virgem Maria
11FF4322|Virgem Maria sentada no chão com o Menino Jesus sentado sobre o seu colo ou os seus joelhos (Menino Jesus à esquerda da Virgem Maria) - FF - Menino Jesus à direita da Virgem Maria
11FF4323|Virgem Maria sentada no chão com o Menino Jesus deitado sobre o seu colo ou os seus joelhos (Menino Jesus à esquerda da Virgem Maria) - FF - Menino Jesus à direita da Virgem Maria
11FF4324|Virgem Maria sentada no chão com o Menino Jesus ajoelhado sobre o seu colo ou os seus joelhos (Menino Jesus à esquerda da Virgem Maria) - FF - Menino Jesus à direita da Virgem Maria
11FF44|Nossa Senhora: Maria (de pé) com o Menino Jesus em pé em postura livre (ou inclinando-se para ela) - FF - Maria sentada ou entronizada
11FF441|Maria (de pé) com o Menino Jesus à sua frente (em postura livre ou inclinando-se para ela) - FF - Maria sentada ou entronizada
11FF4411|Maria (de pé) com o Menino Jesus à sua frente (em postura livre ou inclinando-se para ela); Menino Jesus de pé - FF - Maria sentada ou entronizada
11FF4412|Maria (de pé) com o Menino Jesus à sua frente (em postura livre ou inclinando-se para ela); Menino Jesus sentado - FF - Maria sentada ou entronizada
11FF4413|Maria (de pé) com o Menino Jesus à sua frente (em postura livre ou inclinando-se para ela); Menino Jesus deitado - FF - Maria sentada ou entronizada
11FF4414|Maria (de pé) com o Menino Jesus à sua frente (em postura livre ou inclinando-se para ela); Menino Jesus ajoelhado - FF - Maria sentada ou entronizada
11FF442|Maria (de pé) com o Menino Jesus a seu lado (em postura livre ou inclinando-se para ela) - FF - Maria sentada ou entronizada
11FF4421|Maria (de pé) com o Menino Jesus a seu lado (em postura livre ou inclinando-se para ela); Menino Jesus de pé - FF - Maria sentada ou entronizada
11FF4422|Maria (de pé) com o Menino Jesus a seu lado (em postura livre ou inclinando-se para ela); Menino Jesus sentado - FF - Maria sentada ou entronizada
11FF4423|Maria (de pé) com o Menino Jesus a seu lado (em postura livre ou inclinando-se para ela); Menino Jesus deitado - FF - Maria sentada ou entronizada
11FF4424|Maria (de pé) com o Menino Jesus a seu lado (em postura livre ou inclinando-se para ela); Menino Jesus ajoelhado - FF - Maria sentada ou entronizada
11G|anjos
11G1|os nove coros de anjos, hierarquia de anjos
11G11|Serafins
11G12|Querubins
11G13|Tronos (segurando tronos) ~ hierarquia de anjos
11G14|Domínios (com ceptro e espada) ~ hierarquia de anjos
11G15|Virtudes (segurando os instrumentos da Paixão) ~ hierarquia de anjos
11G16|Potências (com espada flamejante) ~ hierarquia de anjos
11G17|Principados (com espada, cetro e cruz) ~ hierarquia de anjos
11G18|os sete Arcanjos
11G181|grupo de quatro Arcanjos
11G182|grupo dos três Arcanjos canónicos: Miguel, Gabriel e Rafael
11G183|o Arcanjo Miguel (geralmente representado com armadura e uma espada ou uma lança)
11G1831|psychostasis, o Arcanjo Miguel pesando almas numa balança (e apunhalando o diabo)
11G1832|o Arcanjo Miguel guiando uma alma para o Céu
11G1833|o Arcanjo Miguel recusando a entrada de uma alma no Céu
11G1834|aparições do Arcanjo Miguel
11G18341|no Monte Gargano, o Arcanjo Miguel aparece a Gargano, Bispo de Siponto, que tinha disparado uma flecha a um touro
11G1835|milagres do Arcanjo Miguel
11G184|o Arcanjo Gabriel
11G1841|o Arcanjo Gabriel anuncia à Virgem Maria e ao Menino Jesus a Paixão de Cristo
11G185|o Arcanjo Rafael
11G186|outros arcanjos para além de Miguel, Gabriel e Rafael
11G186(...)|outros arcanjos além de Miguel, Gabriel e Rafael (com NOME)
11G186(URIEL)|outros arcanjos além de Miguel, Gabriel e Rafael: Uriel
11G19|anjo(s) de ordem inferior
11G191|anjo(s) representado(s) como criança(s)
11G1911|querubins i.e. cabeças de crianças aladas
11G192|anjo(s) representado(s) como jovem/ens ou adulto(s)
11G1921|anjo(s) com livro (- rolo) ou flâmula
11G1922|anjo(s) com ceptro e/ou globo
11G1923|anjo(s) com tocha
11G1924|anjo(s) com turíbulo
11G1925|anjo(s) com cálice
11G1926|anjo(s) com outro(s) objecto(s), e.g. arma(s)
11G193|anjos femininos
11G194|anjos com outras formas que não a humana
11G1941|anjos como raios de luz
11G1942|anjos como rodas com asas
11G2|actividades dos anjos (no Céu)
11G21|anjos cantando, fazendo música
11G22|anjos celebrando a Eucaristia
11G23|anjos coroando e/ou levando ramos de palma
11G24|anjos segurando uma cortina
11G25|anjos em adoração
11G26|anjos cavalgando
11G3|anjos combatendo
11G31|o Arcanjo Miguel combatendo o dragão (diabo, Satanás)
11G311|o Arcanjo Miguel em repouso ao lado do dragão morto
11G32|o Arcanjo Miguel (com outros anjos)  expulsando do Céu os anjos rebeldes
11G321|anjos expulsando do Céu os anjos rebeldes (sem o Arcanjo Miguel)
11G33|a queda dos anjos rebeldes, que se transformam em demónios
11G331|a queda de Satanás, a queda de Lúcifer
11G34|anjos combatendo outros poderes do mal
11G4|iconografia específica dos anjos, e.g. intervindo nos assuntos humanos
11G41|anjo da guarda
11G42|anjos salvando uma alma perseguida por demónios
11G43|anjo destruidor
11G44|anjo como padroeiro
11G44(...)|anjo como padroeiro (com NOME)
11GG19|anjo(s) de ordem inferior - GG - anjo(s) de ordem inferior sem asas
11GG191|anjo(s) representado como criança(s) - GG - anjo(s) de ordem inferior sem asas
11GG192|anjo(s) representado(s) como jovem(ns) - GG - anjo(s) de ordem inferior sem asas
11GG1921|anjo(s) com livro(rolo) ou flâmula - GG - anjo(s) de ordem inferior sem asas
11GG1922|anjo(s) com ceptro e/ou globo - GG - anjo(s) de ordem inferior sem asas
11GG1923|anjo(s) com tocha - GG - anjo(s) de ordem inferior sem asas
